web_scraper_order,web_scraper_start_url,type_habits,prix,adresse,image_lien
"1771242910-1032","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3588188_uploaded_image1_1646153533.jpg"
"1771242910-1033","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","10 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3588178_uploaded_image1_1646153368.jpg"
"1771242910-1034","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Maillot enfant","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3585164_uploaded_image1_1645997873.jpg"
"1771242910-1035","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Peignoirs enfants","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3584341_uploaded_image1_1645920047.jpg"
"1771242910-1036","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble tenu mardi Gras","20 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3582459_uploaded_image1_1645794121.jpg"
"1771242910-1037","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3568689_uploaded_image1_1644934911.jpg"
"1771242910-1038","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Maillot football enfants - Sénégal","8 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3566348_uploaded_image3_1644775694.jpeg"
"1771242910-1039","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Abaya","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3560017_uploaded_image1_1644370671.jpg"
"1771242910-1040","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Sous vêtements enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3552570_uploaded_image1_1643898522.jpg"
"1771242910-1041","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfant  3-6 mois","12 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3550527_uploaded_image1_1643810579.jpg"
"1771242910-1042","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","9 900CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3550501_uploaded_image1_1643809792.jpg"
"1771242910-1043","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble pour bébé","18 000CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3550411_uploaded_image3_1643807273.jpeg"
"1771242910-1044","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble fillette","8 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549965_uploaded_image1_1643796780.jpg"
"1771242910-1045","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3549957_uploaded_image1_1643796504.jpg"
"1771242910-1046","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement Mardi-gras","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3547360_uploaded_image1_1643703487.jpg"
"1771242910-1047","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Manteau fille","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3546701_uploaded_image1_1643659342.jpg"
"1771242910-1048","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pull bébé","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3546662_uploaded_image1_1643656828.jpg"
"1771242910-1049","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe bébé crochet","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3546633_uploaded_image1_1643655713.jpg"
"1771242910-1050","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Blouson enfant","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538747_uploaded_image1_1643124842.jpg"
"1771242910-1051","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3536216_uploaded_image1_1642943146.jpg"
"1771242910-1052","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534704_uploaded_image1_1642807674.jpg"
"1771242910-1053","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe enfant","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534701_uploaded_image1_1642807591.jpg"
"1771242910-1054","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534698_uploaded_image1_1642807515.jpg"
"1771242910-1055","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527123_uploaded_image1_1642357733.jpg"
"1771242910-1056","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pantalon enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527122_uploaded_image1_1642357621.jpg"
"1771242910-1057","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527120_uploaded_image1_1642357377.jpg"
"1771242910-1058","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Boxer fille","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516974_uploaded_image1_1641760222.jpg"
"1771242910-1059","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Caleçons boxers enfants","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516897_uploaded_image1_1641755817.jpg"
"1771242910-1060","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Tenue fillette","8 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3516300_uploaded_image1_1641719011.jpg"
"1771242910-1061","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble garçon","13 500CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513877_uploaded_image1_1641564259.jpg"
"1771242910-1062","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement bébé","5 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3512035_uploaded_image1_1641478303.jpg"
"1771242910-1063","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pull friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502826_uploaded_image1_1640879287.jpg"
"1771242910-1064","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502825_uploaded_image1_1640879211.jpg"
"1771242910-1065","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe princesse","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495993_uploaded_image1_1640295236.jpg"
"1771242910-1066","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Jeans enfants","6 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495990_uploaded_image1_1640295017.jpg"
"1771242910-1067","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Collant enfant","2 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3492922_uploaded_image1_1640098024.jpg"
"1771242910-1068","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfant","1 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3491313_uploaded_image1_1639999946.jpg"
"1771242910-1069","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements garçon 0-24 mois","2 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3491173_uploaded_image1_1639994016.jpg"
"1771242910-1070","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement friperie bébé","20 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3491052_uploaded_image1_1639984599.jpg"
"1771242910-1071","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensembles enfant","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490179_uploaded_image2_1639899300.jpeg"
"1771242910-1072","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Collants enfant - 0 à 24 mois","2 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3488219_uploaded_image1_1639747204.jpg"
"1771242910-1073","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble  enfant","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3487929_uploaded_image1_1639736157.jpg"
"1771242910-1074","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3483054_uploaded_image1_1639471866.jpg"
"1771242910-1075","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe fille","5 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3480133_uploaded_image1_1639253211.jpg"
"1771242910-1076","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3475710_uploaded_image1_1639000859.jpg"
"1771242910-1077","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfants","15 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3472103_uploaded_image1_1638829619.jpg"
"1771242910-1078","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Ensemble enfants","25 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3470013_uploaded_image1_1638728238.jpg"
"1771242910-1079","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pull capuche enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468416_uploaded_image1_1638627351.jpg"
"1771242910-1080","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468413_uploaded_image1_1638627289.jpg"
"1771242910-1081","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pull capuche enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3468409_uploaded_image1_1638627241.jpg"
"1771242910-1082","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe fille","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3467169_uploaded_image1_1638560609.jpg"
"1771242910-1083","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Robe de cérémonie","25 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3462842_uploaded_image1_1638387220.jpg"
"1771242910-1084","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Slip  enfant","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3462374_uploaded_image3_1638371268.jpeg"
"1771242910-1085","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Pantalon enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460818_uploaded_image1_1638313368.jpg"
"1771242910-1086","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460815_uploaded_image1_1638313292.jpg"
"1771242910-1087","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3460197_uploaded_image1_1638285384.jpg"
"1771242910-1088","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtements enfants","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg"
"1771242910-1089","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement friperie enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3447441_uploaded_image2_1637437933.jpeg"
"1771242910-1090","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Culotte friperie enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3447436_uploaded_image1_1637437824.jpg"
"1771242910-1091","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Bonnet bébé","1 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3446293_uploaded_image1_1637361506.jpg"
"1771242910-1092","https://sn.coinafrique.com/categorie/vetements-enfants?page=7","Vêtement enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3438481_uploaded_image1_1636971503.jpg"
"1771242917-1093","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robes enfant","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3753641_uploaded_image1_1655912626.jpg"
"1771242917-1094","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble bébé","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768719_uploaded_image1_1656779104.jpg"
"1771242917-1095","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtement enfant","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3786149_uploaded_image1_1657906956.jpg"
"1771242917-1096","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Peignoirs enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3781038_uploaded_image1_1657571200.jpg"
"1771242917-1097","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robes enfants","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778481_uploaded_image1_1657328456.jpg"
"1771242917-1098","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble peignoir pour enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3735826_uploaded_image1_1654860349.jpg"
"1771242917-1099","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements bébé","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768713_uploaded_image1_1656778816.jpg"
"1771242917-1100","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe enfant","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3761395_uploaded_image3_1656377774.jpeg"
"1771242917-1101","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robe enfant","Prix sur demande","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3761389_uploaded_image2_1656377165.jpeg"
"1771242917-1102","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Vêtements enfant","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3718353_uploaded_image1_1653956742.jpg"
"1771242917-1103","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Robes enfants","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg"
"1771242917-1104","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Sous vêtements bébé","1 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3715721_uploaded_image1_1653759789.jpg"
"1771242917-1105","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Ensemble enfants","3 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3715720_uploaded_image1_1653759706.jpg"
"1771242917-1106","https://sn.coinafrique.com/categorie/vetements-enfants?page=6","Chemise Elhadji enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3754830_uploaded_image2_1655979401.jpeg"
