web_scraper_order,web_scraper_start_url,type_habit,prix,adresse,lien_image
"1771240147-6266","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Jacket homme","10 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102490_uploaded_image1_1676907092.jpg"
"1771240147-6267","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble t-shirt+ short","5 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102307_uploaded_image1_1676900420.jpg"
"1771240147-6268","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Culottes","2 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102304_uploaded_image1_1676900311.jpg"
"1771240147-6269","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Culottes homme","2 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102301_uploaded_image1_1676900245.jpg"
"1771240147-6270","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Vêtements homme","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4101664_uploaded_image2_1676850593.jpeg"
"1771240147-6271","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","5 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4062492_uploaded_image1_1674513158.jpg"
"1771240147-6272","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Vêtements homme","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4062488_uploaded_image1_1674512987.jpg"
"1771240147-6273","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pantalon Kaki Zara","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4057177_uploaded_image1_1674156666.jpg"
"1771240147-6274","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pantalon jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4057180_uploaded_image1_1674156729.jpg"
"1771240147-6275","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pantalon jeans homme","8 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4100354_uploaded_image1_1676736627.jpg"
"1771240147-6276","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4057196_uploaded_image1_1674157376.jpg"
"1771240147-6277","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4055721_uploaded_image1_1674065951.jpg"
"1771240147-6278","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4055718_uploaded_image1_1674065805.jpg"
"1771240147-6279","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pantalon jean homme","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4055720_uploaded_image1_1674065877.jpg"
"1771240147-6280","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble  homme","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4098078_uploaded_image1_1676582692.jpg"
"1771240147-6281","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Vêtements  hommes","10 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4098077_uploaded_image1_1676582659.jpg"
"1771240147-6282","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4098071_uploaded_image1_1676582416.jpg"
"1771240147-6283","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pull homme","9 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4097281_uploaded_image1_1676550981.jpg"
"1771240147-6284","https://sn.coinafrique.com/categorie/vetements-homme?page=36","T-shirt à col V","5 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4057733_uploaded_image1_1674205406.jpg"
"1771240147-6285","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Jalabas  homme","Prix sur demande","Kébémer, Sénégal","https://images.coinafrique.com/thumb_4096726_uploaded_image1_1676507500.jpg"
"1771240147-6286","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Djalabé homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4060075_uploaded_image1_1674337337.jpg"
"1771240147-6287","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pull over","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4059751_uploaded_image1_1674321127.jpg"
"1771240147-6288","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Veste homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4059733_uploaded_image1_1674319835.jpg"
"1771240147-6289","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Blousons homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4059730_uploaded_image1_1674319693.jpg"
"1771240147-6290","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Jalabas homme","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4096041_uploaded_image1_1676473518.jpg"
"1771240147-6291","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Chemises de friperie","Prix sur demande","Touba, Sénégal","https://images.coinafrique.com/thumb_4095748_uploaded_image1_1676463090.jpg"
"1771240147-6292","https://sn.coinafrique.com/categorie/vetements-homme?page=36","T-shirt à col rond","5 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4055966_uploaded_image1_1674081315.jpg"
"1771240147-6293","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Vêtements homme","20 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4095061_uploaded_image3_1676402305.jpeg"
"1771240147-6294","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Chemise jeans","5 500CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4094087_uploaded_image1_1676359059.jpg"
"1771240147-6295","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Boxer homme","5 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4054362_uploaded_image1_1673992079.jpg"
"1771240147-6296","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","15 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4053971_uploaded_image1_1673976343.jpg"
"1771240147-6297","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Pantalon kaki homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4050263_uploaded_image1_1673728650.jpg"
"1771240147-6298","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4050256_uploaded_image1_1673728445.jpg"
"1771240147-6299","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4050260_uploaded_image1_1673728593.jpg"
"1771240147-6300","https://sn.coinafrique.com/categorie/vetements-homme?page=36","Polo Lacoste homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4050258_uploaded_image1_1673728497.jpg"
"1771240154-6301","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092383_uploaded_image1_1676239944.jpg"
"1771240154-6302","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092364_uploaded_image1_1676239401.jpg"
"1771240154-6303","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092367_uploaded_image1_1676239492.jpg"
"1771240154-6304","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092361_uploaded_image1_1676239247.jpg"
"1771240154-6305","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon kaki homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092346_uploaded_image1_1676238800.jpg"
"1771240154-6306","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Abaya","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4134014_uploaded_image3_1678807166.jpeg"
"1771240154-6307","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Jalaba","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4133846_uploaded_image1_1678801752.jpg"
"1771240154-6308","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Jallaba chemise à col","15 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4133359_uploaded_image1_1678784991.jpg"
"1771240154-6309","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Djellaba à col","15 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4133356_uploaded_image1_1678784844.jpg"
"1771240154-6310","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Djellaba à capuche","18 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4133341_uploaded_image1_1678783918.jpg"
"1771240154-6311","https://sn.coinafrique.com/categorie/vetements-homme?page=35","T-shirt à col","5 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4095038_uploaded_image1_1676400283.jpg"
"1771240154-6312","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Location chambre - Parcelles U12","45 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4091440_uploaded_image1_1676157124.jpg"
"1771240154-6313","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4091439_uploaded_image1_1676156992.jpg"
"1771240154-6314","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Jacket homme","15 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4091396_uploaded_image1_1676154763.jpg"
"1771240154-6315","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Blouson homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092235_uploaded_image1_1676232300.jpg"
"1771240154-6316","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pull homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4093106_uploaded_image1_1676291778.jpg"
"1771240154-6317","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pull à col homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092316_uploaded_image1_1676237401.jpg"
"1771240154-6318","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4093708_uploaded_image1_1676320162.jpg"
"1771240154-6319","https://sn.coinafrique.com/categorie/vetements-homme?page=35","T-shirts homme","4 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4106973_uploaded_image1_1677164457.jpg"
"1771240154-6320","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pyjama homme 5 piéces","85 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4093247_uploaded_image1_1676296480.jpg"
"1771240154-6321","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon Jeans homme","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4088782_uploaded_image1_1675982564.jpg"
"1771240154-6322","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon Kaki homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4088776_uploaded_image1_1675982328.jpg"
"1771240154-6323","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4088775_uploaded_image1_1675982262.jpg"
"1771240154-6324","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Vêtement homme","45 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4091878_uploaded_image1_1676209347.jpg"
"1771240154-6325","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon Kaki","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4086820_uploaded_image1_1675882602.jpg"
"1771240154-6326","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon Super Cent","6 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4086819_uploaded_image1_1675882467.jpg"
"1771240154-6327","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pull","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4086802_uploaded_image1_1675881283.jpg"
"1771240154-6328","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Vêtements homme","13 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4090927_uploaded_image1_1676128539.jpg"
"1771240154-6329","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Vêtement homme","10 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4090095_uploaded_image1_1676061676.jpg"
"1771240154-6330","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Djellaba homme","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4127580_uploaded_image1_1678392533.jpg"
"1771240154-6331","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Blouson homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089914_uploaded_image1_1676051719.jpg"
"1771240154-6332","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089911_uploaded_image1_1676051642.jpg"
"1771240154-6333","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon Jeans homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4085144_uploaded_image1_1675806254.jpg"
"1771240154-6334","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble original","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4085142_uploaded_image1_1675806146.jpg"
"1771240154-6335","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pantalon Jeans homme","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4085138_uploaded_image1_1675805982.jpg"
"1771240154-6336","https://sn.coinafrique.com/categorie/vetements-homme?page=35","T-shirt à col Lacoste homme","7 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4085139_uploaded_image1_1675806061.jpg"
"1771240154-6337","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Chemises Aladji","10 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089748_uploaded_image1_1676043719.jpg"
"1771240154-6338","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Pulls à capuche","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4084696_uploaded_image1_1675787144.jpg"
"1771240154-6339","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Blouson homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089366_uploaded_image1_1676030220.jpg"
"1771240154-6340","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Ensemble homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089370_uploaded_image1_1676030266.jpg"
"1771240154-6341","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Blouson homme","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089365_uploaded_image1_1676030174.jpg"
"1771240154-6342","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Vêtements homme","15 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4089088_uploaded_image1_1676019788.jpg"
"1771240154-6343","https://sn.coinafrique.com/categorie/vetements-homme?page=35","Likette jeans","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4087947_uploaded_image1_1675951000.jpg"
